Age_Group,State,Year,Deaths,Population,KFF_opioid_deaths,%_opioid_deaths
55+,Idaho,2018,12519,463713,27.0,0.2156721782890007
55+,Illinois,2009,85314,2790163,86.0,0.10080408842628409
55+,Illinois,2010,85815,2847508,91.0,0.10604206723766241
55+,Illinois,2011,87990,2935200,105.0,0.11933174224343676
55+,Illinois,2012,88648,3004480,138.0,0.1556718707697861
55+,Illinois,2013,90143,3080838,166.0,0.18415184761989284
55+,Illinois,2014,91871,3151561,200.0,0.21769655277508682
55+,Illinois,2015,93483,3216176,254.0,0.27170715531166095
55+,Illinois,2016,93077,3267494,349.0,0.37495836780300185
55+,Illinois,2017,95877,3345689,442.0,0.46100733231119034
55+,Illinois,2018,96370,3391474,462.0,0.4794023036214589
55+,Indiana,2009,47378,1464736,43.0,0.09075942420532737
55+,Indiana,2010,48365,1494979,28.0,0.05789310451772976
55+,Indiana,2011,49736,1541486,46.0,0.092488338426894
55+,Indiana,2012,50824,1579850,49.0,0.0964111443412561
55+,Indiana,2013,52235,1619686,44.0,0.08423470852876425
55+,Indiana,2014,52402,1657402,64.0,0.12213274302507537
55+,Indiana,2015,54030,1694081,71.0,0.1314084767721636
55+,Indiana,2016,54404,1727561,114.0,0.2095434159252996
55+,Indiana,2017,56268,1765437,160.0,0.28435345134001566
55+,Indiana,2018,56946,1797497,181.0,0.3178449759421206
55+,Iowa,2009,24561,738012,19.0,0.07735841374536868
55+,Iowa,2010,24697,750980,14.0,0.056687047009758275
55+,Iowa,2011,25172,770129,26.0,0.10328936914031463
55+,Iowa,2012,25404,786565,29.0,0.1141552511415525
55+,Iowa,2013,25975,803929,36.0,0.13859480269489893
55+,Iowa,2014,26260,819788,31.0,0.11805026656511806
55+,Iowa,2015,26726,837008,35.0,0.13095861707700368
55+,Iowa,2016,26429,851513,30.0,0.1135116727836846
55+,Iowa,2017,27506,864279,39.0,0.14178724641896312
55+,Iowa,2018,27465,878276,25.0,0.09102494083378845
55+,Kansas,2009,20683,634268,19.0,0.09186288256055698
55+,Kansas,2010,21183,648045,11.0,0.05192843317754803
55+,Kansas,2011,21812,667407,19.0,0.08710801393728224
55+,Kansas,2012,21858,683211,24.0,0.10979961570134504
55+,Kansas,2013,22207,698919,29.0,0.13058945377583644
55+,Kansas,2014,22639,714094,43.0,0.1899377180970891
55+,Kansas,2016,23132,744383,42.0,0.1815666609026457
55+,Kansas,2017,23872,758265,40.0,0.1675603217158177
55+,Kansas,2018,24398,770130,33.0,0.1352569882777277
55+,Kentucky,2009,34424,1026966,45.0,0.13072275156867302
55+,Kentucky,2010,35046,1048012,54.0,0.15408320493066258
55+,Kentucky,2011,35633,1080846,73.0,0.2048662756433643
55+,Kentucky,2012,36588,1104460,98.0,0.2678473816551875
55+,Kentucky,2013,37159,1131311,104.0,0.27987836055868026
55+,Kentucky,2014,37840,1156741,135.0,0.35676532769556024
55+,Kentucky,2015,39343,1180949,119.0,0.30246803751620366
55+,Kentucky,2016,40277,1203098,144.0,0.35752414529384013
55+,Kentucky,2017,40731,1226295,150.0,0.36826986815938717
55+,Kentucky,2018,41681,1247353,158.0,0.3790696000575802
55+,Louisiana,2009,32516,1004201,13.0,0.03998031738221183
55+,Louisiana,2010,33169,1027733,13.0,0.039193222587355664
55+,Louisiana,2012,34976,1091352,30.0,0.08577310155535224
55+,Louisiana,2013,35801,1117851,46.0,0.1284880310605849
55+,Louisiana,2014,36379,1146334,48.0,0.1319442535528739
55+,Louisiana,2015,36293,1174645,54.0,0.1487890226765492
55+,Louisiana,2016,36807,1200003,55.0,0.14942809791615724
55+,Louisiana,2017,38384,1223646,65.0,0.16934139224676947
55+,Louisiana,2018,38902,1243649,77.0,0.19793326821243123
55+,Maine,2009,11169,366232,13.0,0.11639358939923002
55+,Maine,2014,12077,418161,24.0,0.19872484888631284
55+,Maine,2015,12971,427117,35.0,0.26983270372369134
55+,Maine,2016,12628,435683,35.0,0.2771618625277162
55+,Maine,2017,13119,444918,46.0,0.3506364814391341
55+,Maine,2018,13263,454561,41.0,0.30913066425393954
55+,Maryland,2009,36573,1275456,88.0,0.24061466108878135
55+,Maryland,2010,36528,1305284,52.0,0.14235654840122647
55+,Maryland,2011,37049,1353450,72.0,0.19433722907500878
55+,Maryland,2012,37827,1393938,98.0,0.25907420625479155
55+,Maryland,2013,39062,1436182,124.0,0.31744406328401004
55+,Maryland,2014,39207,1476643,177.0,0.4514499961741526
55+,Maryland,2015,40333,1518085,209.0,0.5181861007115761
55+,Maryland,2016,41280,1555347,363.0,0.8793604651162791
55+,Maryland,2017,42357,1596180,421.0,0.9939325259107114
55+,Maryland,2018,43197,1625467,521.0,1.2061022756209923
55+,Massachusetts,2009,46030,1528398,80.0,0.17379969585053226
55+,Massachusetts,2010,46667,1560894,77.0,0.16499882143698974
55+,Massachusetts,2011,47706,1609675,84.0,0.1760784806942523
55+,Massachusetts,2012,47318,1655412,85.0,0.17963565662115896
55+,Massachusetts,2013,48580,1700559,110.0,0.22643062988884316
55+,Massachusetts,2014,48852,1744341,143.0,0.29272087120281665
55+,Massachusetts,2015,51204,1791509,174.0,0.33981720178111086
55+,Massachusetts,2016,50172,1832162,286.0,0.5700390656142869
55+,Massachusetts,2017,51970,1879571,296.0,0.5695593611699057
55+,Massachusetts,2018,52730,1918415,317.0,0.6011758012516595
55+,Michigan,2009,73732,2373334,103.0,0.13969511202734228
55+,Michigan,2010,75419,2421646,111.0,0.14717776687572096
55+,Michigan,2011,76970,2494053,97.0,0.12602312589320513
55+,Michigan,2012,77837,2560637,106.0,0.1361820214037026
55+,Michigan,2013,80293,2626267,164.0,0.20425192731620442
55+,Michigan,2014,82016,2685563,206.0,0.2511705033164261
55+,Michigan,2015,83017,2741645,253.0,0.3047568570292832
55+,Michigan,2016,83875,2791244,326.0,0.3886736214605067
55+,Michigan,2017,85287,2853668,412.0,0.4830747945173356
55+,Michigan,2018,86653,2905422,443.0,0.5112344638962297
55+,Minnesota,2009,33166,1175911,46.0,0.13869625520110956
55+,Minnesota,2010,34385,1205821,35.0,0.10178857059764432
55+,Minnesota,2011,35221,1252369,60.0,0.17035291445444478
55+,Minnesota,2012,35429,1292567,58.0,0.16370769708430946
55+,Minnesota,2013,36349,1336238,55.0,0.1513109026383119
55+,Minnesota,2014,36939,1375316,59.0,0.1597227862151114
55+,Minnesota,2015,38192,1415405,73.0,0.19113950565563467
55+,Minnesota,2016,38433,1452177,60.0,0.1561158379517602
55+,Minnesota,2017,39645,1488667,72.0,0.18161180476730987
55+,Minnesota,2018,40145,1522563,58.0,0.14447627350853157
55+,Mississippi,2014,25422,751743,23.0,0.0904728188183463
55+,Mississippi,2015,26636,767072,24.0,0.09010361916203634
55+,Mississippi,2016,26568,780806,42.0,0.15808491418247517
55+,Mississippi,2017,27278,794133,38.0,0.13930640076251924
55+,Mississippi,2018,27332,808027,36.0,0.1317137421337626
55+,Missouri,2009,45975,1418249,61.0,0.13268080478520936
55+,Missouri,2010,47093,1447793,65.0,0.13802475951839976
55+,Missouri,2011,47737,1490750,69.0,0.14454196954144582
55+,Missouri,2012,48072,1525652,78.0,0.16225661507738393
55+,Missouri,2013,49587,1562939,90.0,0.18149918325367537
55+,Missouri,2014,50454,1597739,103.0,0.20414635113172394
55+,Missouri,2015,51820,1633334,131.0,0.2527981474334234
55+,Missouri,2016,51637,1665484,134.0,0.25950384414276584
55+,Missouri,2017,53747,1701288,151.0,0.28094591326027496
55+,Missouri,2018,54660,1731621,184.0,0.3366264178558361
55+,Montana,2016,8656,314739,11.0,0.12707948243992606
55+,Montana,2017,9016,320308,12.0,0.13309671694764863
55+,Montana,2018,8862,327594,18.0,0.2031144211238998
55+,Nebraska,2009,12979,412085,11.0,0.08475229216426536
55+,Nebraska,2011,13714,433437,10.0,0.07291818579553741
55+,Nebraska,2013,14005,453857,10.0,0.07140307033202428
55+,Nebraska,2016,14476,485094,10.0,0.06907985631389886
55+,Nebraska,2018,15067,503636,17.0,0.1128293621822526
55+,Nevada,2009,15776,594003,87.0,0.5514705882352942
55+,Nevada,2010,16236,609671,104.0,0.6405518600640552
55+,Nevada,2011,16855,632794,104.0,0.6170275882527441
55+,Nevada,2012,17527,657580,119.0,0.6789524733268671
55+,Nevada,2013,18101,681717,111.0,0.6132257886304624
55+,Nevada,2014,18387,709624,114.0,0.6200032631750694
55+,Nevada,2015,19339,736643,133.0,0.68772945860696
55+,Nevada,2016,20240,762125,126.0,0.6225296442687747
55+,Nevada,2017,21057,788344,123.0,0.5841287932753954
55+,Nevada,2018,21128,809380,129.0,0.6105641802347596
55+,New Hampshire,2009,8872,323891,18.0,0.20288548241659152
55+,New Hampshire,2011,9575,344937,27.0,0.2819843342036553
55+,New Hampshire,2012,9515,356901,13.0,0.13662637940094588
55+,New Hampshire,2013,9639,369067,27.0,0.2801120448179272
55+,New Hampshire,2014,10176,380883,40.0,0.39308176100628933
55+,New Hampshire,2015,10564,391845,38.0,0.3597122302158274
55+,New Hampshire,2016,10670,403644,45.0,0.4217432052483599
55+,New Hampshire,2017,11046,415387,48.0,0.43454644215100485
55+,New Hampshire,2018,11289,427672,48.0,0.42519266542652134
55+,New Jersey,2010,60917,2052547,48.0,0.07879573846381141
55+,New Jersey,2011,61727,2110106,59.0,0.09558216015681954
55+,New Jersey,2012,61996,2164999,68.0,0.10968449577392089
55+,New Jersey,2013,62836,2218905,89.0,0.14163855114902285
55+,New Jersey,2014,62926,2272771,111.0,0.17639767345771223
55+,New Jersey,2015,63919,2326406,118.0,0.18460864531672896
55+,New Jersey,2016,64251,2369696,203.0,0.3159483899083283
55+,New Jersey,2017,65658,2431340,334.0,0.5086965792439611
55+,New Jersey,2018,66746,2455565,437.0,0.6547208821502412
55+,New Mexico,2009,12623,484346,26.0,0.20597322348094746
55+,New Mexico,2010,13006,497198,29.0,0.2229740119944641
55+,New Mexico,2011,13458,514907,50.0,0.3715262297518205
55+,New Mexico,2012,13683,527326,65.0,0.4750420229481839
55+,New Mexico,2013,13922,538611,68.0,0.48843556960206863
55+,New Mexico,2014,14459,550882,85.0,0.5878691472439311
55+,New Mexico,2015,14539,563184,64.0,0.440195336680652
55+,New Mexico,2016,15203,576060,76.0,0.4999013352627771
55+,New Mexico,2017,15546,587300,68.0,0.43741155281101246
55+,New Mexico,2018,15856,599165,85.0,0.536074672048436
55+,New York,2009,127261,4453112,157.0,0.1233685103841711
55+,New York,2010,127953,4530737,172.0,0.13442435894429988
55+,New York,2011,130743,4649241,203.0,0.15526643873859405
55+,New York,2012,131042,4758066,272.0,0.20756703957509806
55+,New York,2013,132966,4865680,336.0,0.2526961779703082
55+,New York,2014,132400,4968522,311.0,0.2348942598187311
55+,New York,2015,135960,5074844,368.0,0.27066784348337747
55+,New York,2016,135949,5161816,538.0,0.39573663653281743
55+,New York,2017,137551,5306051,606.0,0.44056386358514293
55+,New York,2018,140002,5351836,631.0,0.45070784703075667
55+,North Carolina,2009,64508,2171735,95.0,0.14726855583803558
55+,North Carolina,2010,66689,2225379,108.0,0.16194574817436158
55+,North Carolina,2011,67836,2312519,107.0,0.1577333569196297
55+,North Carolina,2012,69854,2387311,131.0,0.1875339994846394
55+,North Carolina,2013,71315,2461465,118.0,0.1654630863072285
55+,North Carolina,2014,73220,2535572,147.0,0.20076481835564053
55+,North Carolina,2015,76752,2612280,183.0,0.2384302689180738
55+,North Carolina,2016,77535,2692583,209.0,0.2695556845295673
55+,North Carolina,2017,80015,2770178,257.0,0.3211897769168281
55+,North Carolina,2018,81107,2846499,257.0,0.3168653753683406
55+,Ohio,2009,91975,2789315,82.0,0.08915466159282413
55+,Ohio,2010,93914,2843852,152.0,0.16185020337755818
55+,Ohio,2011,96431,2924977,172.0,0.17836587819269736
55+,Ohio,2012,97811,2991227,168.0,0.17175982251485006
55+,Ohio,2013,98392,3059697,241.0,0.24493861289535734
55+,Ohio,2014,99829,3124506,328.0,0.3285618407476786
55+,Ohio,2015,102663,3185362,394.0,0.3837799401926692
55+,Ohio,2016,103130,3237851,555.0,0.5381557257829923
55+,Ohio,2017,106449,3298981,664.0,0.6237728865466091
55+,Ohio,2018,108541,3350233,529.0,0.4873734349232087
55+,Oklahoma,2009,29465,867992,95.0,0.3224164262684541
55+,Oklahoma,2010,30570,885284,90.0,0.2944062806673209
55+,Oklahoma,2011,31184,910798,77.0,0.2469214982042073
55+,Oklahoma,2012,30869,930286,108.0,0.34986556091872106
55+,Oklahoma,2013,32343,951292,127.0,0.39266611013202235
55+,Oklahoma,2014,32489,969657,134.0,0.4124472898519499
55+,Oklahoma,2015,33418,990312,108.0,0.323179125022443
55+,Oklahoma,2016,33292,1007436,119.0,0.35744322960470987
55+,Oklahoma,2017,34622,1022752,97.0,0.2801686788747039
55+,Oklahoma,2018,35349,1039801,89.0,0.2517751562986223
55+,Oregon,2009,27568,941985,64.0,0.2321532211259431
55+,Oregon,2010,28009,965227,67.0,0.2392088257345853
55+,Oregon,2011,28853,1001251,80.0,0.2772675285065678
55+,Oregon,2012,28854,1032184,71.0,0.24606640327164345
55+,Oregon,2013,30164,1061367,83.0,0.27516244529903194
55+,Oregon,2014,30233,1090981,90.0,0.29768795686832267
55+,Oregon,2015,31775,1121675,94.0,0.2958300550747443
55+,Oregon,2016,31826,1151597,75.0,0.23565638157481303
55+,Oregon,2017,32706,1172978,97.0,0.29658166697242094
55+,Oregon,2018,32402,1199151,89.0,0.27467440281464106
55+,Pennsylvania,2009,109355,3220335,77.0,0.07041287549723378
55+,Pennsylvania,2010,109539,3275975,74.0,0.06755584768895097
55+,Pennsylvania,2011,112966,3360062,87.0,0.07701432289361401
55+,Pennsylvania,2012,112044,3431071,96.0,0.08568062546856592
55+,Pennsylvania,2013,114506,3502784,135.0,0.11789775208286028
55+,Pennsylvania,2014,114054,3570970,149.0,0.13063987234117172
55+,Pennsylvania,2015,117509,3637840,190.0,0.1616897429133088
55+,Pennsylvania,2016,116919,3693306,300.0,0.2565878941831524
55+,Pennsylvania,2017,119288,3756076,353.0,0.2959224733418282
55+,Pennsylvania,2018,119640,3811192,473.0,0.3953527248411902
55+,Rhode Island,2009,8273,251485,20.0,0.24175027196905596
55+,Rhode Island,2012,8348,267947,27.0,0.32343076185912795
55+,Rhode Island,2013,8712,274364,28.0,0.3213957759412305
55+,Rhode Island,2014,8719,280222,39.0,0.44729900217914903
55+,Rhode Island,2015,9109,286388,58.0,0.6367329015259634
55+,Rhode Island,2016,8663,292499,47.0,0.5425372272884682
55+,Rhode Island,2017,9107,298669,50.0,0.5490282200505106
55+,Rhode Island,2018,9139,303560,63.0,0.6893533209322683
55+,South Carolina,2009,33617,1116890,37.0,0.11006336079959546
55+,South Carolina,2010,34660,1144952,37.0,0.10675129832660127
55+,South Carolina,2011,35203,1191648,32.0,0.0909013436354856
55+,South Carolina,2012,36504,1230079,46.0,0.12601358755204908
55+,South Carolina,2013,37931,1269104,45.0,0.11863647148770136
55+,South Carolina,2014,38668,1312788,128.0,0.3310230681700631
55+,South Carolina,2015,40085,1356830,131.0,0.3268055382312586
55+,South Carolina,2016,40896,1404286,119.0,0.2909820031298904
55+,South Carolina,2017,42264,1445540,138.0,0.326519023282226
55+,South Carolina,2018,43405,1489239,168.0,0.38705218292823407
55+,South Dakota,2016,6861,232993,10.0,0.14575134819997085
55+,South Dakota,2017,6959,237093,11.0,0.15806868802988935
55+,Tennessee,2009,48208,1505118,71.0,0.14727846000663788
55+,Tennessee,2010,49524,1539260,80.0,0.161537840239076
55+,Tennessee,2011,50578,1592597,85.0,0.16805725809640554
55+,Tennessee,2012,52053,1634754,116.0,0.22284978771636602
55+,Tennessee,2013,53688,1675742,157.0,0.2924303382506333
55+,Tennessee,2014,54665,1716826,141.0,0.2579346931308881
55+,Tennessee,2015,56596,1757999,205.0,0.3622164110537847
55+,Tennessee,2016,57556,1798068,234.0,0.40656056709986793
55+,Tennessee,2017,59691,1835747,248.0,0.4154730193831566
55+,Tennessee,2018,60490,1875809,229.0,0.37857497106959825
55+,Texas,2009,132913,4754130,162.0,0.12188424006681063
55+,Texas,2010,136985,4894398,180.0,0.13140124831185895
55+,Texas,2011,139360,5117988,179.0,0.12844431687715271
55+,Texas,2012,144794,5304078,192.0,0.13260217964832796
55+,Texas,2013,149506,5493170,210.0,0.140462590130162
55+,Texas,2014,153640,5699875,234.0,0.1523040874772195
55+,Texas,2015,159224,5902360,279.0,0.1752248404763101
55+,Texas,2016,161486,6081469,302.0,0.18701311568804724
55+,Texas,2017,166976,6262085,307.0,0.1838587581448831
55+,Texas,2018,171808,6436111,325.0,0.18916464891041163
55+,Utah,2009,11389,444447,39.0,0.34243568355430676
55+,Utah,2010,12096,458712,35.0,0.28935185185185186
55+,Utah,2011,12485,480547,51.0,0.4084901882258711
55+,Utah,2012,12889,499337,66.0,0.5120645511676624
55+,Utah,2013,13614,519025,68.0,0.49948582341707065
55+,Utah,2014,13803,537071,85.0,0.6158081576468883
55+,Utah,2015,14397,556592,102.0,0.7084809335278183
55+,Utah,2016,14815,575945,84.0,0.5669929125885926
55+,Utah,2017,14961,594696,107.0,0.7151928347035627
55+,Utah,2018,15354,612862,98.0,0.6382701576136512
55+,Vermont,2017,5380,199426,18.0,0.3345724907063197
55+,Vermont,2018,5386,203275,15.0,0.2784998143334571
55+,Virginia,2009,49760,1766124,53.0,0.1065112540192926
55+,Virginia,2010,50330,1809498,36.0,0.07152791575601034
55+,Virginia,2011,51952,1878314,63.0,0.12126578380043115
55+,Virginia,2012,52895,1936733,55.0,0.10397958219113337
55+,Virginia,2013,54210,1992556,100.0,0.18446781036709095
55+,Virginia,2014,55021,2048470,116.0,0.21082859271914361
55+,Virginia,2015,56862,2106818,115.0,0.20224402940452324
55+,Virginia,2016,57464,2163782,172.0,0.299317833774189
55+,Virginia,2017,59680,2219370,195.0,0.3267426273458445
55+,Virginia,2018,60468,2270381,196.0,0.32413838724614674
55+,Washington,2009,41485,1501165,148.0,0.3567554537784741
55+,Washington,2010,41667,1545571,135.0,0.32399740802073584
55+,Washington,2011,43315,1614707,153.0,0.3532263650005772
55+,Washington,2012,43564,1668405,171.0,0.3925259388485906
55+,Washington,2013,44862,1722251,159.0,0.35442022201417683
55+,Washington,2014,45562,1775918,172.0,0.37750757209955665
55+,Washington,2015,47893,1833933,182.0,0.3800137807195206
55+,Washington,2016,48185,1894344,203.0,0.4212929334855246
55+,Washington,2017,50170,1940518,188.0,0.37472593183177194
55+,Washington,2018,50111,1991720,198.0,0.3951228273233422
55+,West Virginia,2009,18236,517502,19.0,0.10418951524457118
55+,West Virginia,2010,18244,526308,53.0,0.2905064678798509
55+,West Virginia,2011,18595,536817,59.0,0.3172895939768755
55+,West Virginia,2012,18761,545941,56.0,0.2984915516230478
55+,West Virginia,2013,18742,553567,70.0,0.3734926902144915
55+,West Virginia,2014,19107,560369,88.0,0.4605641911341394
55+,West Virginia,2015,19650,565946,113.0,0.5750636132315521
55+,West Virginia,2016,19429,570101,111.0,0.5713109269648463
55+,West Virginia,2017,19975,573889,143.0,0.7158948685857321
55+,West Virginia,2018,20275,578348,113.0,0.5573366214549939
55+,Wisconsin,2009,40015,1328650,73.0,0.18243158815444208
55+,Wisconsin,2010,41646,1358620,65.0,0.1560774143975412
55+,Wisconsin,2011,42658,1403594,72.0,0.16878428430775
55+,Wisconsin,2012,42712,1446123,86.0,0.20134856714740587
55+,Wisconsin,2013,44213,1489397,103.0,0.2329631556329586
55+,Wisconsin,2014,44659,1528143,117.0,0.26198526612776823
55+,Wisconsin,2015,45570,1567810,112.0,0.2457757296466974
55+,Wisconsin,2016,45781,1605402,148.0,0.32327821585373845
55+,Wisconsin,2017,46723,1641047,156.0,0.33388267020525225
55+,Wisconsin,2018,47987,1677414,155.0,0.3230041469564674
55+,Wyoming,2011,3648,140454,11.0,0.3015350877192982
55+,Wyoming,2012,3740,145226,10.0,0.267379679144385
55+,Wyoming,2014,3916,152413,12.0,0.30643513789581206
55+,Wyoming,2015,4011,155723,12.0,0.2991772625280479
55+,Wyoming,2016,4037,158543,13.0,0.32202130294773346
55+,Wyoming,2018,4403,164543,15.0,0.34067681126504656
